Census Block Group,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"482150224011","Block Group 1, Census Tract 224.01, Hidalgo County, Texas",890,20,2247.1910112359551
"482150225022","Block Group 2, Census Tract 225.02, Hidalgo County, Texas",1710,20,1169.5906432748538
"482150228022","Block Group 2, Census Tract 228.02, Hidalgo County, Texas",2057,20,972.28974234321834
"482150229003","Block Group 3, Census Tract 229, Hidalgo County, Texas",894,20,2237.136465324385
"482150237002","Block Group 2, Census Tract 237, Hidalgo County, Texas",1266,20,1579.7788309636651
"482150242074","Block Group 4, Census Tract 242.07, Hidalgo County, Texas",1071,20,1867.4136321195144
"482150244052","Block Group 2, Census Tract 244.05, Hidalgo County, Texas",2445,20,817.99591002045
"482179604001","Block Group 1, Census Tract 9604, Hill County, Texas",965,20,2072.538860103627
"482179608001","Block Group 1, Census Tract 9608, Hill County, Texas",1382,20,1447.178002894356
"482179614001","Block Group 1, Census Tract 9614, Hill County, Texas",961,20,2081.1654526534858
"482211602112","Block Group 2, Census Tract 1602.11, Hood County, Texas",1316,20,1519.7568389057751
"482211602113","Block Group 3, Census Tract 1602.11, Hood County, Texas",1485,20,1346.8013468013467
"482211602161","Block Group 1, Census Tract 1602.16, Hood County, Texas",928,20,2155.1724137931037
"482211602171","Block Group 1, Census Tract 1602.17, Hood County, Texas",2794,20,715.81961345740876
"482211602182","Block Group 2, Census Tract 1602.18, Hood County, Texas",2348,20,851.78875638841566
"482239504012","Block Group 2, Census Tract 9504.01, Hopkins County, Texas",1873,20,1067.8056593699946
"482259502001","Block Group 1, Census Tract 9502, Houston County, Texas",1315,20,1520.9125475285171
"482279508014","Block Group 4, Census Tract 9508.01, Howard County, Texas",740,20,2702.7027027027029
"482319607001","Block Group 1, Census Tract 9607, Hunt County, Texas",2269,20,881.44557073600708
"482319612002","Block Group 2, Census Tract 9612, Hunt County, Texas",1350,20,1481.4814814814815
"482319615012","Block Group 2, Census Tract 9615.01, Hunt County, Texas",1391,20,1437.8145219266714
"482319615021","Block Group 1, Census Tract 9615.02, Hunt County, Texas",2452,20,815.66068515497545
"482319616001","Block Group 1, Census Tract 9616, Hunt County, Texas",1579,20,1266.6244458518049
"482399501002","Block Group 2, Census Tract 9501, Jackson County, Texas",1452,20,1377.4104683195592
"482419505001","Block Group 1, Census Tract 9505, Jasper County, Texas",1403,20,1425.5167498218104
"482419506002","Block Group 2, Census Tract 9506, Jasper County, Texas",902,20,2217.2949002217297
"482450001011","Block Group 1, Census Tract 1.01, Jefferson County, Texas",2031,20,984.73658296405722
"482450003132","Block Group 2, Census Tract 3.13, Jefferson County, Texas",1479,20,1352.265043948614
"482450024004","Block Group 4, Census Tract 24, Jefferson County, Texas",673,20,2971.7682020802376
"482450070022","Block Group 2, Census Tract 70.02, Jefferson County, Texas",1486,20,1345.8950201884254
"482450070031","Block Group 1, Census Tract 70.03, Jefferson County, Texas",1593,20,1255.4927809165097
"482450071002","Block Group 2, Census Tract 71, Jefferson County, Texas",1672,20,1196.1722488038276
"482450112041","Block Group 1, Census Tract 112.04, Jefferson County, Texas",1767,20,1131.8619128466325
"482499503012","Block Group 2, Census Tract 9503.01, Jim Wells County, Texas",1466,20,1364.256480218281
"482499504002","Block Group 2, Census Tract 9504, Jim Wells County, Texas",1078,20,1855.2875695732839
"482499506001","Block Group 1, Census Tract 9506, Jim Wells County, Texas",1288,20,1552.7950310559006
"482511303031","Block Group 1, Census Tract 1303.03, Johnson County, Texas",2064,20,968.99224806201551
"482511304111","Block Group 1, Census Tract 1304.11, Johnson County, Texas",1868,20,1070.663811563169
"482511304122","Block Group 2, Census Tract 1304.12, Johnson County, Texas",3173,20,630.31831074692718
"482511305012","Block Group 2, Census Tract 1305.01, Johnson County, Texas",1437,20,1391.7884481558804
"482511307002","Block Group 2, Census Tract 1307, Johnson County, Texas",1942,20,1029.8661174047375
"482530202003","Block Group 3, Census Tract 202, Jones County, Texas",836,20,2392.3444976076553
"482530203001","Block Group 1, Census Tract 203, Jones County, Texas",1076,20,1858.7360594795539
"482559702004","Block Group 4, Census Tract 9702, Karnes County, Texas",1638,20,1221.001221001221
"482570502112","Block Group 2, Census Tract 502.11, Kaufman County, Texas",4751,20,420.96400757735216
"482570503002","Block Group 2, Census Tract 503, Kaufman County, Texas",1577,20,1268.2308180088778
"482570505002","Block Group 2, Census Tract 505, Kaufman County, Texas",0,20,∞
"482570512011","Block Group 1, Census Tract 512.01, Kaufman County, Texas",2356,20,848.89643463497453
"482599704032","Block Group 2, Census Tract 9704.03, Kendall County, Texas",1922,20,1040.5827263267429
"482659601022","Block Group 2, Census Tract 9601.02, Kerr County, Texas",1416,20,1412.4293785310736
"482659602001","Block Group 1, Census Tract 9602, Kerr County, Texas",1308,20,1529.051987767584
"482659604011","Block Group 1, Census Tract 9604.01, Kerr County, Texas",1870,20,1069.51871657754
"482659605002","Block Group 2, Census Tract 9605, Kerr County, Texas",916,20,2183.406113537118
"482770001011","Block Group 1, Census Tract 1.01, Lamar County, Texas",1040,20,1923.0769230769231
"482850001001","Block Group 1, Census Tract 1, Lavaca County, Texas",1484,20,1347.7088948787064
"482917011001","Block Group 1, Census Tract 7011, Liberty County, Texas",1458,20,1371.7421124828531
"482917011004","Block Group 4, Census Tract 7011, Liberty County, Texas",2522,20,793.02141157811252
"482999703002","Block Group 2, Census Tract 9703, Llano County, Texas",1173,20,1705.0298380221654
"483030017091","Block Group 1, Census Tract 17.09, Lubbock County, Texas",1612,20,1240.694789081886
"483030101022","Block Group 2, Census Tract 101.02, Lubbock County, Texas",1548,20,1291.9896640826873
"483030104141","Block Group 1, Census Tract 104.14, Lubbock County, Texas",2630,20,760.45627376425853
"483030105092","Block Group 2, Census Tract 105.09, Lubbock County, Texas",1861,20,1074.69102632993
"483059506001","Block Group 1, Census Tract 9506, Lynn County, Texas",1058,20,1890.359168241966
"483079503002","Block Group 2, Census Tract 9503, McCulloch County, Texas",568,20,3521.1267605633802
"483090025011","Block Group 1, Census Tract 25.01, McLennan County, Texas",1760,20,1136.3636363636365
"483090043004","Block Group 4, Census Tract 43, McLennan County, Texas",2937,20,680.96697310180457
"483130001001","Block Group 1, Census Tract 1, Madison County, Texas",738,20,2710.0271002710028
"483130002001","Block Group 1, Census Tract 2, Madison County, Texas",1401,20,1427.5517487508921
"483130004003","Block Group 3, Census Tract 4, Madison County, Texas",1088,20,1838.2352941176471
"483159503001","Block Group 1, Census Tract 9503, Marion County, Texas",798,20,2506.2656641604008
"483217305032","Block Group 2, Census Tract 7305.03, Matagorda County, Texas",934,20,2141.327623126338
"483217306003","Block Group 3, Census Tract 7306, Matagorda County, Texas",1263,20,1583.531274742676
"483239502091","Block Group 1, Census Tract 9502.09, Maverick County, Texas",1811,20,1104.3622308117062
"483239506021","Block Group 1, Census Tract 9506.02, Maverick County, Texas",1290,20,1550.3875968992247
"483250003022","Block Group 2, Census Tract 3.02, Medina County, Texas",3368,20,593.82422802850351
"483290001003","Block Group 3, Census Tract 1, Midland County, Texas",1921,20,1041.1244143675169
"483290101191","Block Group 1, Census Tract 101.19, Midland County, Texas",2910,20,687.28522336769754
"483379504021","Block Group 1, Census Tract 9504.02, Montague County, Texas",1277,20,1566.1707126076744
"483396902062","Block Group 2, Census Tract 6902.06, Montgomery County, Texas",1930,20,1036.2694300518135
"483396904051","Block Group 1, Census Tract 6904.05, Montgomery County, Texas",2615,20,764.8183556405354
"483396907012","Block Group 2, Census Tract 6907.01, Montgomery County, Texas",619,20,3231.0177705977385
"483396920092","Block Group 2, Census Tract 6920.09, Montgomery County, Texas",7464,20,267.9528403001072
"483396921013","Block Group 3, Census Tract 6921.01, Montgomery County, Texas",6264,20,319.28480204342276
"483396928031","Block Group 1, Census Tract 6928.03, Montgomery County, Texas",1767,20,1131.8619128466325
"483396942081","Block Group 1, Census Tract 6942.08, Montgomery County, Texas",1186,20,1686.3406408094434
"483396942082","Block Group 2, Census Tract 6942.08, Montgomery County, Texas",1207,20,1657.0008285004142
"483396943071","Block Group 1, Census Tract 6943.07, Montgomery County, Texas",2125,20,941.17647058823525
"483439502001","Block Group 1, Census Tract 9502, Morris County, Texas",1022,20,1956.9471624266143
"483479507003","Block Group 3, Census Tract 9507, Nacogdoches County, Texas",1655,20,1208.4592145015106
"483479511002","Block Group 2, Census Tract 9511, Nacogdoches County, Texas",1380,20,1449.2753623188405
"483550006022","Block Group 2, Census Tract 6.02, Nueces County, Texas",1081,20,1850.1387604070305
"483550027051","Block Group 1, Census Tract 27.05, Nueces County, Texas",1365,20,1465.2014652014652
"483550033042","Block Group 2, Census Tract 33.04, Nueces County, Texas",1828,20,1094.0919037199124
"483550054081","Block Group 1, Census Tract 54.08, Nueces County, Texas",1547,20,1292.8248222365869
"483550054102","Block Group 2, Census Tract 54.10, Nueces County, Texas",2468,20,810.37277147487839
"483550054162","Block Group 2, Census Tract 54.16, Nueces County, Texas",1836,20,1089.3246187363834
"483610205001","Block Group 1, Census Tract 205, Orange County, Texas",1379,20,1450.3263234227702
"483610212002","Block Group 2, Census Tract 212, Orange County, Texas",1314,20,1522.0700152207
"483630002001","Block Group 1, Census Tract 2, Palo Pinto County, Texas",950,20,2105.2631578947367
"483630008002","Block Group 2, Census Tract 8, Palo Pinto County, Texas",1715,20,1166.1807580174927
"483671406014","Block Group 4, Census Tract 1406.01, Parker County, Texas",1093,20,1829.8261665141813
"483671407072","Block Group 2, Census Tract 1407.07, Parker County, Texas",3015,20,663.3499170812604
"483671407143","Block Group 3, Census Tract 1407.14, Parker County, Texas",2341,20,854.335753951303
"483719504002","Block Group 2, Census Tract 9504, Pecos County, Texas",1148,20,1742.1602787456445
"483719504003","Block Group 3, Census Tract 9504, Pecos County, Texas",974,20,2053.3880903490758
"483732101053","Block Group 3, Census Tract 2101.05, Polk County, Texas",1534,20,1303.7809647979141
"483750117002","Block Group 2, Census Tract 117, Potter County, Texas",1229,20,1627.339300244101
"483750141001","Block Group 1, Census Tract 141, Potter County, Texas",1726,20,1158.7485515643107
"483750154002","Block Group 2, Census Tract 154, Potter County, Texas",1032,20,1937.984496124031
"483799501014","Block Group 4, Census Tract 9501.01, Rains County, Texas",1484,20,1347.7088948787064
"483810216025","Block Group 5, Census Tract 216.02, Randall County, Texas",1348,20,1483.679525222552
"483810216045","Block Group 5, Census Tract 216.04, Randall County, Texas",784,20,2551.0204081632655
"483810216112","Block Group 2, Census Tract 216.11, Randall County, Texas",1687,20,1185.5364552459987
"483970405072","Block Group 2, Census Tract 405.07, Rockwall County, Texas",2276,20,878.73462214411256
"484019504001","Block Group 1, Census Tract 9504, Rusk County, Texas",1566,20,1277.139208173691
"484019508004","Block Group 4, Census Tract 9508, Rusk County, Texas",1249,20,1601.2810248198557
"484072001072","Block Group 2, Census Tract 2001.07, San Jacinto County, Texas",1609,20,1243.0080795525171
"484072003013","Block Group 3, Census Tract 2003.01, San Jacinto County, Texas",897,20,2229.6544035674474
"484090102022","Block Group 2, Census Tract 102.02, San Patricio County, Texas",1760,20,1136.3636363636365
"484090103021","Block Group 1, Census Tract 103.02, San Patricio County, Texas",1066,20,1876.1726078799252
"484090109001","Block Group 1, Census Tract 109, San Patricio County, Texas",1613,20,1239.9256044637323
"484090113001","Block Group 1, Census Tract 113, San Patricio County, Texas",1700,20,1176.4705882352941
"484119501001","Block Group 1, Census Tract 9501, San Saba County, Texas",901,20,2219.7558268590456
"484159503004","Block Group 4, Census Tract 9503, Scurry County, Texas",1473,20,1357.7732518669382
"484179503004","Block Group 4, Census Tract 9503, Shackelford County, Texas",1055,20,1895.7345971563982
"484199503003","Block Group 3, Census Tract 9503, Shelby County, Texas",1384,20,1445.086705202312
"484230002021","Block Group 1, Census Tract 2.02, Smith County, Texas",1063,20,1881.4675446848539
"484230010003","Block Group 3, Census Tract 10, Smith County, Texas",750,20,2666.666666666667
"484230010005","Block Group 5, Census Tract 10, Smith County, Texas",968,20,2066.1157024793388
"484230014043","Block Group 3, Census Tract 14.04, Smith County, Texas",1641,20,1218.769043266301
"484230016072","Block Group 2, Census Tract 16.07, Smith County, Texas",1893,20,1056.5240359218174
"484230018052","Block Group 2, Census Tract 18.05, Smith County, Texas",1400,20,1428.5714285714284
"484230019152","Block Group 2, Census Tract 19.15, Smith County, Texas",1682,20,1189.0606420927468
"484230022002","Block Group 2, Census Tract 22, Smith County, Texas",2049,20,976.08589555880917
"484250002001","Block Group 1, Census Tract 2, Somervell County, Texas",906,20,2207.5055187637972
"484279501041","Block Group 1, Census Tract 9501.04, Starr County, Texas",1759,20,1137.0096645821491
"484279502021","Block Group 1, Census Tract 9502.02, Starr County, Texas",1168,20,1712.3287671232877
"484279504031","Block Group 1, Census Tract 9504.03, Starr County, Texas",1999,20,1000.5002501250625
"484299505002","Block Group 2, Census Tract 9505, Stephens County, Texas",1213,20,1648.8046166529266
"484339503002","Block Group 2, Census Tract 9503, Stonewall County, Texas",704,20,2840.909090909091
"484391025003","Block Group 3, Census Tract 1025, Tarrant County, Texas",1402,20,1426.5335235378031
"484391048021","Block Group 1, Census Tract 1048.02, Tarrant County, Texas",3204,20,624.21972534332076
"484391048022","Block Group 2, Census Tract 1048.02, Tarrant County, Texas",2058,20,971.81729834791065
"484391048031","Block Group 1, Census Tract 1048.03, Tarrant County, Texas",2114,20,946.073793755913
"484391054072","Block Group 2, Census Tract 1054.07, Tarrant County, Texas",1183,20,1690.61707523246
"484391055124","Block Group 4, Census Tract 1055.12, Tarrant County, Texas",1197,20,1670.843776106934
"484391057013","Block Group 3, Census Tract 1057.01, Tarrant County, Texas",1658,20,1206.2726176115802
"484391060062","Block Group 2, Census Tract 1060.06, Tarrant County, Texas",3298,20,606.42813826561553
"484391062022","Block Group 2, Census Tract 1062.02, Tarrant County, Texas",1058,20,1890.359168241966
"484391065092","Block Group 2, Census Tract 1065.09, Tarrant County, Texas",2024,20,988.14229249011862
"484391102043","Block Group 3, Census Tract 1102.04, Tarrant County, Texas",1261,20,1586.042823156225
"484391103022","Block Group 2, Census Tract 1103.02, Tarrant County, Texas",2301,20,869.18730986527589
"484391114022","Block Group 2, Census Tract 1114.02, Tarrant County, Texas",1731,20,1155.4015020219526
"484391114062","Block Group 2, Census Tract 1114.06, Tarrant County, Texas",2290,20,873.36244541484712
"484391114112","Block Group 2, Census Tract 1114.11, Tarrant County, Texas",2981,20,670.91580006709148
"484391115422","Block Group 2, Census Tract 1115.42, Tarrant County, Texas",2985,20,670.01675041876047
"484391115602","Block Group 2, Census Tract 1115.60, Tarrant County, Texas",3188,20,627.35257214554576
"484391132163","Block Group 3, Census Tract 1132.16, Tarrant County, Texas",2056,20,972.7626459143969
"484391134032","Block Group 2, Census Tract 1134.03, Tarrant County, Texas",1371,20,1458.7892049598834
"484391135093","Block Group 3, Census Tract 1135.09, Tarrant County, Texas",2139,20,935.01636278634862
